id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
12059-polnum-15143-county-11031,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13063,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,58,100.0,58,county-11031,Clayton,False,District 2,2,Georgia,GA,True,False,11406,0.388938,False
12059-polnum-15142-county-11031,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13063,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,58,100.0,58,county-11031,Clayton,False,District 2,2,Georgia,GA,True,False,4452,0.151811,False
12059-polnum-14435-county-11032,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13065,Tim,True,False,False,Echols,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,14435,4,80.0,5,county-11032,Clinch,False,District 2,2,Georgia,GA,True,False,314,0.480122,False
12059-polnum-15143-county-11032,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13065,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,4,80.0,5,county-11032,Clinch,False,District 2,2,Georgia,GA,True,False,223,0.340979,False
12059-polnum-15142-county-11032,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13065,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,4,80.0,5,county-11032,Clinch,False,District 2,2,Georgia,GA,True,False,117,0.178899,False
12059-polnum-14435-county-11033,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13067,Tim,True,False,False,Echols,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,14435,81,56.25,144,county-11033,Cobb,False,District 2,2,Georgia,GA,True,False,24928,0.464425,False
12059-polnum-15143-county-11033,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13067,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,81,56.25,144,county-11033,Cobb,False,District 2,2,Georgia,GA,True,False,20804,0.387592,False
12059-polnum-15142-county-11033,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13067,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,81,56.25,144,county-11033,Cobb,False,District 2,2,Georgia,GA,True,False,7943,0.147983,False
12059-polnum-15143-county-11034,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13069,Michelle,False,False,False,Miller,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15143,6,100.0,6,county-11034,Coffee,False,District 2,2,Georgia,GA,True,False,2002,0.456556,False
12059-polnum-14435-county-11034,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13069,Tim,True,False,False,Echols,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,14435,6,100.0,6,county-11034,Coffee,False,District 2,2,Georgia,GA,True,False,1260,0.287343,False
12059-polnum-15142-county-11034,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13069,Kellie,False,False,False,Austin,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15142,6,100.0,6,county-11034,Coffee,False,District 2,2,Georgia,GA,True,False,1123,0.2561,False
12059-polnum-14435-county-11035,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13071,Tim,True,False,False,Echols,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,14435,19,100.0,19,county-11035,Colquitt,False,District 2,2,Georgia,GA,True,False,1937,0.454695,False
12059-polnum-15143-county-11035,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13071,Michelle,False,False,False,Miller,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15143,19,100.0,19,county-11035,Colquitt,False,District 2,2,Georgia,GA,True,False,1745,0.409624,False
12059-polnum-15142-county-11035,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13071,Kellie,False,False,False,Austin,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15142,19,100.0,19,county-11035,Colquitt,False,District 2,2,Georgia,GA,True,False,578,0.135681,False
12059-polnum-14435-county-11036,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13073,Tim,True,False,False,Echols,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,14435,46,100.0,46,county-11036,Columbia,False,District 2,2,Georgia,GA,True,False,8151,0.444124,False
12059-polnum-15143-county-11036,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13073,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,46,100.0,46,county-11036,Columbia,False,District 2,2,Georgia,GA,True,False,7289,0.397156,False
12059-polnum-15142-county-11036,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13073,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,46,100.0,46,county-11036,Columbia,False,District 2,2,Georgia,GA,True,False,2913,0.158721,False
12059-polnum-15143-county-11037,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13075,Michelle,False,False,False,Miller,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15143,8,100.0,8,county-11037,Cook,False,District 2,2,Georgia,GA,True,False,867,0.469919,False
12059-polnum-14435-county-11037,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13075,Tim,True,False,False,Echols,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,14435,8,100.0,8,county-11037,Cook,False,District 2,2,Georgia,GA,True,False,670,0.363144,False
12059-polnum-15142-county-11037,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13075,Kellie,False,False,False,Austin,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15142,8,100.0,8,county-11037,Cook,False,District 2,2,Georgia,GA,True,False,308,0.166938,False
12059-polnum-15143-county-11038,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13077,Michelle,False,False,False,Miller,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15143,28,100.0,28,county-11038,Coweta,False,District 2,2,Georgia,GA,True,False,7646,0.425653,False
12059-polnum-14435-county-11038,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13077,Tim,True,False,False,Echols,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,14435,28,100.0,28,county-11038,Coweta,False,District 2,2,Georgia,GA,True,False,7398,0.411847,False
12059-polnum-15142-county-11038,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13077,Kellie,False,False,False,Austin,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15142,28,100.0,28,county-11038,Coweta,False,District 2,2,Georgia,GA,True,False,2919,0.162501,False
12059-polnum-14435-county-11039,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13079,Tim,True,False,False,Echols,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,14435,6,100.0,6,county-11039,Crawford,False,District 2,2,Georgia,GA,True,False,844,0.557096,False
12059-polnum-15143-county-11039,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13079,Michelle,False,False,False,Miller,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,15143,6,100.0,6,county-11039,Crawford,False,District 2,2,Georgia,GA,True,False,657,0.433663,False
12059-polnum-15142-county-11039,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13079,Kellie,False,False,False,Austin,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,15142,6,100.0,6,county-11039,Crawford,False,District 2,2,Georgia,GA,True,False,14,0.009241,False
12059-polnum-15142-county-11040,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13081,Kellie,False,False,False,Austin,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15142,0,0.0,5,county-11040,Crisp,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-15143-county-11040,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13081,Michelle,False,False,False,Miller,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15143,0,0.0,5,county-11040,Crisp,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11040,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13081,Tim,True,False,False,Echols,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,14435,0,0.0,5,county-11040,Crisp,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11041,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13083,Tim,True,False,False,Echols,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,14435,7,100.0,7,county-11041,Dade,False,District 2,2,Georgia,GA,True,False,1387,0.701923,False
12059-polnum-15142-county-11041,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13083,Kellie,False,False,False,Austin,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15142,7,100.0,7,county-11041,Dade,False,District 2,2,Georgia,GA,True,False,297,0.150304,False
12059-polnum-15143-county-11041,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13083,Michelle,False,False,False,Miller,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15143,7,100.0,7,county-11041,Dade,False,District 2,2,Georgia,GA,True,False,292,0.147773,False
12059-polnum-15142-county-11042,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13085,Kellie,False,False,False,Austin,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15142,0,0.0,3,county-11042,Dawson,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11042,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13085,Tim,True,False,False,Echols,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,14435,0,0.0,3,county-11042,Dawson,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-15143-county-11042,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13085,Michelle,False,False,False,Miller,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15143,0,0.0,3,county-11042,Dawson,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-15143-county-11043,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13087,Michelle,False,False,False,Miller,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15143,0,0.0,9,county-11043,Decatur,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-15142-county-11043,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13087,Kellie,False,False,False,Austin,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15142,0,0.0,9,county-11043,Decatur,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11043,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13087,Tim,True,False,False,Echols,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,14435,0,0.0,9,county-11043,Decatur,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11044,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13089,Tim,True,False,False,Echols,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,14435,190,100.0,190,county-11044,DeKalb,False,District 2,2,Georgia,GA,True,False,42350,0.449265,False
12059-polnum-15143-county-11044,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13089,Michelle,False,False,False,Miller,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15143,190,100.0,190,county-11044,DeKalb,False,District 2,2,Georgia,GA,True,False,38479,0.4082,False
12059-polnum-15142-county-11044,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13089,Kellie,False,False,False,Austin,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15142,190,100.0,190,county-11044,DeKalb,False,District 2,2,Georgia,GA,True,False,13436,0.142534,False
12059-polnum-15143-county-11045,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13091,Michelle,False,False,False,Miller,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15143,16,100.0,16,county-11045,Dodge,False,District 2,2,Georgia,GA,True,False,1451,0.668972,False
12059-polnum-14435-county-11045,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13091,Tim,True,False,False,Echols,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,14435,16,100.0,16,county-11045,Dodge,False,District 2,2,Georgia,GA,True,False,432,0.19917,False
12059-polnum-15142-county-11045,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13091,Kellie,False,False,False,Austin,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15142,16,100.0,16,county-11045,Dodge,False,District 2,2,Georgia,GA,True,False,286,0.131858,False
12059-polnum-14435-county-11046,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13093,Tim,True,False,False,Echols,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,14435,5,100.0,5,county-11046,Dooly,False,District 2,2,Georgia,GA,True,False,792,0.621664,False
12059-polnum-15143-county-11046,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13093,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,5,100.0,5,county-11046,Dooly,False,District 2,2,Georgia,GA,True,False,343,0.269231,False
12059-polnum-15142-county-11046,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13093,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,5,100.0,5,county-11046,Dooly,False,District 2,2,Georgia,GA,True,False,139,0.109105,False
12059-polnum-14435-county-11047,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13095,Tim,True,False,False,Echols,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,14435,28,100.0,28,county-11047,Dougherty,False,District 2,2,Georgia,GA,True,False,5293,0.484263,False
12059-polnum-15143-county-11047,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13095,Michelle,False,False,False,Miller,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,15143,28,100.0,28,county-11047,Dougherty,False,District 2,2,Georgia,GA,True,False,3638,0.332845,False
12059-polnum-15142-county-11047,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13095,Kellie,False,False,False,Austin,2016-05-18T16:34:51Z,county,True,0,PSC,GOP,,15142,28,100.0,28,county-11047,Dougherty,False,District 2,2,Georgia,GA,True,False,1999,0.182891,False
12059-polnum-14435-county-11048,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13097,Tim,True,False,False,Echols,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,14435,25,100.0,25,county-11048,Douglas,False,District 2,2,Georgia,GA,True,False,8118,0.482468,False
12059-polnum-15143-county-11048,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13097,Michelle,False,False,False,Miller,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15143,25,100.0,25,county-11048,Douglas,False,District 2,2,Georgia,GA,True,False,5991,0.356056,False
12059-polnum-15142-county-11048,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13097,Kellie,False,False,False,Austin,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15142,25,100.0,25,county-11048,Douglas,False,District 2,2,Georgia,GA,True,False,2717,0.161476,False
12059-polnum-14435-county-11049,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13099,Tim,True,False,False,Echols,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,14435,11,100.0,11,county-11049,Early,False,District 2,2,Georgia,GA,True,False,942,0.615284,False
12059-polnum-15143-county-11049,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13099,Michelle,False,False,False,Miller,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15143,11,100.0,11,county-11049,Early,False,District 2,2,Georgia,GA,True,False,412,0.269105,False
12059-polnum-15142-county-11049,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13099,Kellie,False,False,False,Austin,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15142,11,100.0,11,county-11049,Early,False,District 2,2,Georgia,GA,True,False,177,0.115611,False
12059-polnum-14435-county-11050,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13101,Tim,True,False,False,Echols,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,14435,1,100.0,1,county-11050,Echols,False,District 2,2,Georgia,GA,True,False,309,0.830645,False
12059-polnum-15142-county-11050,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13101,Kellie,False,False,False,Austin,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15142,1,100.0,1,county-11050,Echols,False,District 2,2,Georgia,GA,True,False,61,0.163978,False
12059-polnum-15143-county-11050,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13101,Michelle,False,False,False,Miller,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15143,1,100.0,1,county-11050,Echols,False,District 2,2,Georgia,GA,True,False,2,0.005376,False
12059-polnum-14435-county-11051,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13103,Tim,True,False,False,Echols,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,14435,17,100.0,17,county-11051,Effingham,False,District 2,2,Georgia,GA,True,False,3044,0.444899,False
12059-polnum-15143-county-11051,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13103,Michelle,False,False,False,Miller,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15143,17,100.0,17,county-11051,Effingham,False,District 2,2,Georgia,GA,True,False,2902,0.424145,False
12059-polnum-15142-county-11051,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13103,Kellie,False,False,False,Austin,2016-05-18T16:50:44Z,county,True,0,PSC,GOP,,15142,17,100.0,17,county-11051,Effingham,False,District 2,2,Georgia,GA,True,False,896,0.130956,False
12059-polnum-15142-county-11052,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13105,Kellie,False,False,False,Austin,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15142,0,0.0,11,county-11052,Elbert,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11052,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13105,Tim,True,False,False,Echols,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,14435,0,0.0,11,county-11052,Elbert,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-15143-county-11052,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13105,Michelle,False,False,False,Miller,2016-05-18T16:13:24Z,county,True,0,PSC,GOP,,15143,0,0.0,11,county-11052,Elbert,False,District 2,2,Georgia,GA,True,False,0,0.0,False
12059-polnum-14435-county-11053,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13107,Tim,True,False,False,Echols,2016-05-18T16:31:46Z,county,True,0,PSC,GOP,,14435,11,100.0,11,county-11053,Emanuel,False,District 2,2,Georgia,GA,True,False,1181,0.493317,False
12059-polnum-15143-county-11053,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13107,Michelle,False,False,False,Miller,2016-05-18T16:31:46Z,county,True,0,PSC,GOP,,15143,11,100.0,11,county-11053,Emanuel,False,District 2,2,Georgia,GA,True,False,825,0.344612,False
12059-polnum-15142-county-11053,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13107,Kellie,False,False,False,Austin,2016-05-18T16:31:46Z,county,True,0,PSC,GOP,,15142,11,100.0,11,county-11053,Emanuel,False,District 2,2,Georgia,GA,True,False,388,0.162072,False
12059-polnum-14435-county-11054,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13109,Tim,True,False,False,Echols,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,14435,1,100.0,1,county-11054,Evans,False,District 2,2,Georgia,GA,True,False,475,0.434584,False
12059-polnum-15143-county-11054,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13109,Michelle,False,False,False,Miller,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15143,1,100.0,1,county-11054,Evans,False,District 2,2,Georgia,GA,True,False,461,0.421775,False
12059-polnum-15142-county-11054,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13109,Kellie,False,False,False,Austin,2016-05-18T16:54:15Z,county,True,0,PSC,GOP,,15142,1,100.0,1,county-11054,Evans,False,District 2,2,Georgia,GA,True,False,157,0.143641,False
12059-polnum-15143-county-11055,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13111,Michelle,False,False,False,Miller,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15143,12,100.0,12,county-11055,Fannin,False,District 2,2,Georgia,GA,True,False,1678,0.492805,False
12059-polnum-14435-county-11055,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13111,Tim,True,False,False,Echols,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,14435,12,100.0,12,county-11055,Fannin,False,District 2,2,Georgia,GA,True,False,1151,0.338032,False
12059-polnum-15142-county-11055,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13111,Kellie,False,False,False,Austin,2016-05-18T16:47:24Z,county,True,0,PSC,GOP,,15142,12,100.0,12,county-11055,Fannin,False,District 2,2,Georgia,GA,True,False,576,0.169163,False
12059-polnum-14435-county-11056,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13113,Tim,True,False,False,Echols,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,14435,36,100.0,36,county-11056,Fayette,False,District 2,2,Georgia,GA,True,False,8196,0.476179,False
12059-polnum-15143-county-11056,polnum-15143,12059,Primary,R,3,20478,,0,2016-05-24,13113,Michelle,False,False,False,Miller,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15143,36,100.0,36,county-11056,Fayette,False,District 2,2,Georgia,GA,True,False,6429,0.373518,False
12059-polnum-15142-county-11056,polnum-15142,12059,Primary,R,1,20479,,0,2016-05-24,13113,Kellie,False,False,False,Austin,2016-05-18T16:37:58Z,county,True,0,PSC,GOP,,15142,36,100.0,36,county-11056,Fayette,False,District 2,2,Georgia,GA,True,False,2587,0.150302,False
12059-polnum-14435-county-11057,polnum-14435,12059,Primary,R,2,20480,,0,2016-05-24,13115,Tim,True,False,False,Echols,2016-05-18T16:31:46Z,county,True,0,PSC,GOP,,14435,25,100.0,25,county-11057,Floyd,False,District 2,2,Georgia,GA,True,False,4932,0.473502,False
